target_gene,target_uniprot,target_chembl_id,chembl_assay_id,chembl_compound_id,smiles,standard_type,standard_value,standard_units,standard_relation,pchembl_value
HRH2,P25021,CHEMBL1941,CHEMBL1260330,CHEMBL1257851,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@H](C)CNC2=O)CC1,Inhibition,10.0,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1260330,CHEMBL1258194,C[C@H]1CCCN1CCCOc1ccc2c(c1)cc1n2CCNC1=O,Inhibition,10.0,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1260330,CHEMBL1258873,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(C)C2=O)CC1,Inhibition,11.0,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1260330,CHEMBL1257729,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3C[C@@H](C)NC2=O)CC1,Inhibition,13.0,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1260330,CHEMBL1257607,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(CCO)C2=O)CC1,Inhibition,14.0,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1260330,CHEMBL1257728,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCCN(CC3CC3)C2=O)CC1,Inhibition,15.0,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1260330,CHEMBL1258309,C[C@H]1CC[C@H](C)N1CCCOc1ccc2c(c1)cc1n2CCNC1=O,Inhibition,17.0,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1260330,CHEMBL1258078,CC(C)N1CCC(Oc2cc3cc4n(c3cc2Br)[C@@H](C)CNC4=O)CC1,Inhibition,18.0,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1260330,CHEMBL1257257,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(Cc3cccc(F)c3)C2=O)CC1,Inhibition,21.0,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1260330,CHEMBL1257850,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3C[C@H](C)NC2=O)CC1,Inhibition,26.0,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1260330,CHEMBL1258193,O=C1NCCn2c1cc1cc(OCCCN3CCCCC3)ccc12,Inhibition,45.0,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1283454,CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,Activity,104.0,nM,=,
HRH2,P25021,CHEMBL1941,CHEMBL1286328,CHEMBL1278088,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCCC2,IC50,1000.0,nM,>,
HRH2,P25021,CHEMBL1941,CHEMBL1638861,CHEMBL1632414,CN1CCC(/C(=N/O)c2nc3cc(Cl)ccc3[nH]2)CC1,Ki,1000.0,nM,>,
HRH2,P25021,CHEMBL1941,CHEMBL1638861,CHEMBL1632413,CN1CCN(/C(=N\O)c2cc3cc(Cl)ccc3[nH]2)CC1,Ki,1000.0,nM,>,
HRH2,P25021,CHEMBL1941,CHEMBL1638861,CHEMBL1632412,Cc1ccc2[nH]c(/C(=N\O)C3CCN(C)CC3)cc2c1,Ki,1000.0,nM,>,
HRH2,P25021,CHEMBL1941,CHEMBL1638861,CHEMBL1632411,CN1CCC(/C(=N/O)c2cc3ccccc3[nH]2)CC1,Ki,1000.0,nM,>,
HRH2,P25021,CHEMBL1941,CHEMBL1638842,CHEMBL12160,C/N=C(\S)NCCCCc1c[nH]cn1,Ki,3981.07,nM,=,5.40
HRH2,P25021,CHEMBL1941,CHEMBL1638842,CHEMBL72424,CC/N=C(\S)NCCCCCc1c[nH]cn1,Ki,10000.0,nM,=,5.00
HRH2,P25021,CHEMBL1941,CHEMBL1638842,CHEMBL72372,S=C(NCCCCCc1c[nH]cn1)NCc1ccc(Cl)cc1,Ki,1584.89,nM,=,5.80
HRH2,P25021,CHEMBL1941,CHEMBL1638842,CHEMBL90,NCCc1c[nH]cn1,Ki,50118.72,nM,=,4.30
HRH2,P25021,CHEMBL1941,CHEMBL1638842,CHEMBL275443,Cc1nc[nH]c1CCN,Ki,7943.28,nM,=,5.10
HRH2,P25021,CHEMBL1941,CHEMBL1638842,CHEMBL293762,Cc1nc(N)sc1CCN,Ki,6309.57,nM,=,5.20
HRH2,P25021,CHEMBL1941,CHEMBL1638842,CHEMBL1632408,Cc1nc(N)[se]c1CCN,Ki,10000.0,nM,=,5.00
HRH2,P25021,CHEMBL1941,CHEMBL1638842,CHEMBL12344,CN(C)CCCSC(=N)N,Ki,25118.86,nM,=,4.60
HRH2,P25021,CHEMBL1941,CHEMBL1638842,CHEMBL12608,Cc1[nH]cnc1CSCCNC(=N)NCCCc1c[nH]cn1,Ki,501.19,nM,=,6.30
HRH2,P25021,CHEMBL1941,CHEMBL1638843,CHEMBL275443,Cc1nc[nH]c1CCN,EC50,3162.28,nM,=,5.50
HRH2,P25021,CHEMBL1941,CHEMBL1638843,CHEMBL470790,N=C(NCCCc1c[nH]cn1)NC(=O)CCc1ccccc1,EC50,63.1,nM,=,7.20
HRH2,P25021,CHEMBL1941,CHEMBL1638843,CHEMBL483406,CC(CC(=O)/N=C(\N)NCCCc1c[nH]cn1)c1ccccc1,EC50,63.1,nM,=,7.20
HRH2,P25021,CHEMBL1941,CHEMBL1638843,CHEMBL471413,N=C(NCCCc1c[nH]cn1)NC(=O)CC(c1ccccc1)c1ccccc1,EC50,79.43,nM,=,7.10
HRH2,P25021,CHEMBL1941,CHEMBL1640626,CHEMBL1632158,COC(=O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,Ki,3162.28,nM,=,5.50
HRH2,P25021,CHEMBL1941,CHEMBL1640626,CHEMBL1632174,O=C(O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,Ki,10000.0,nM,>,
HRH2,P25021,CHEMBL1941,CHEMBL1646432,CHEMBL1643899,Fc1cccc(CN[C@H]2C3C4CC5C6C4CC3C6C52)c1,Ki,2148.0,nM,=,5.67
HRH2,P25021,CHEMBL1941,CHEMBL1646432,CHEMBL1643900,Fc1cccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)c1,Ki,4423.0,nM,=,5.35
HRH2,P25021,CHEMBL1941,CHEMBL1646432,CHEMBL1643902,CN(CCc1cccc(F)c1)[C@H]1C2C3CC4C5C3CC2C5C41,Ki,4450.0,nM,=,5.35
HRH2,P25021,CHEMBL1941,CHEMBL1646433,CHEMBL1643901,CN(Cc1cccc(F)c1)[C@H]1C2C3CC4C5C3CC2C5C41,Inhibition,50.0,%,<,
HRH2,P25021,CHEMBL1941,CHEMBL1679208,CHEMBL1672288,N#Cc1cc(F)cc(C#Cc2csc(F)n2)c1,Ki,10000.0,nM,>,
HRH2,P25021,CHEMBL1941,CHEMBL1677905,CHEMBL1241348,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(=O)C(C)C)n3)nc3c(Br)c(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O,Inhibition,21.0,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1767743,CHEMBL1765683,COc1ccc(-c2c(C)c(C(=O)NC3(C#N)CCOCC3)nn2-c2ccccc2Br)cc1,Inhibition,50.0,%,<,
HRH2,P25021,CHEMBL1941,CHEMBL1767743,CHEMBL1765684,COc1ccc(-c2c(C)c(C(=O)NC3(C#N)CCCCC3)nn2-c2ccccc2Br)cc1,Inhibition,50.0,%,<,
HRH2,P25021,CHEMBL1941,CHEMBL1769662,CHEMBL1767164,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C[C@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1,IC50,10000.0,nM,=,5.00
HRH2,P25021,CHEMBL1941,CHEMBL1785141,CHEMBL1783893,CC(C)N1CCN(C(=O)c2ccc(CN3CCCCC3)nc2)CC1,Inhibition,20.0,%,<,
HRH2,P25021,CHEMBL1941,CHEMBL1809409,CHEMBL1807053,CCC(CC)Nc1nc(C)c(-c2ccc(OC(F)(F)F)cc2OC)nc1OC,Inhibition,16.0,%,>,
HRH2,P25021,CHEMBL1941,CHEMBL1815407,CHEMBL1090176,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(C)ccc21,Inhibition,94.0,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1815406,CHEMBL1090526,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(F)ccc21,Ki,4.5,nM,=,8.35
HRH2,P25021,CHEMBL1941,CHEMBL1817428,CHEMBL1829335,C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,Inhibition,11.0,%,<,
HRH2,P25021,CHEMBL1941,CHEMBL1826289,CHEMBL1824785,Cl.Fc1cccc(CN2C3CC4CC(C3)CC2C4)c1,Inhibition,50.0,%,<,
HRH2,P25021,CHEMBL1941,CHEMBL1826289,CHEMBL1824784,Cl.c1ccc(CN2C3CC4CC(C3)CC2C4)cc1,Inhibition,50.0,%,<,
HRH2,P25021,CHEMBL1941,CHEMBL1826289,CHEMBL1824778,Cl.OC12CC3CC(CC(C3)N1Cc1cccc(F)c1)C2,Inhibition,50.0,%,<,
HRH2,P25021,CHEMBL1941,CHEMBL1826289,CHEMBL1824777,Cl.OC12CC3CC(CC(C3)N1Cc1ccccc1)C2,Inhibition,50.0,%,<,
HRH2,P25021,CHEMBL1941,CHEMBL1832769,CHEMBL1829477,C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)n(C)n2)cc1F,Inhibition,30.0,%,<,
HRH2,P25021,CHEMBL1941,CHEMBL1838062,CHEMBL1835609,Cl.OCCCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1,Inhibition,42.6,%,=,
HRH2,P25021,CHEMBL1941,CHEMBL1839397,CHEMBL1835782,C[C@@H]1CCCN1CCCOc1ccc(-c2nn(C)c(=O)c3c2CCC3)cc1,Inhibition,30.0,%,<,
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,IC50,1206.0,nM,=,5.92
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,Ki,1185.0,nM,=,5.93
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,IC50,1682.0,nM,=,5.77
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,Ki,1654.0,nM,=,5.78
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,IC50,10555.0,nM,=,4.98
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,Ki,10379.0,nM,=,4.98
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL629,CN(C)CCC=C1c2ccccc2CCc2ccccc21,IC50,730.0,nM,=,6.14
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL629,CN(C)CCC=C1c2ccccc2CCc2ccccc21,Ki,718.0,nM,=,6.14
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,IC50,2915.7,nM,=,5.54
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,Ki,2867.1,nM,=,5.54
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL64894,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],IC50,1155.0,nM,=,5.94
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL64894,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],Ki,1136.0,nM,=,5.95
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,IC50,1963.0,nM,=,5.71
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Ki,1930.0,nM,=,5.71
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,IC50,1592.0,nM,=,5.80
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Ki,1565.0,nM,=,5.80
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1282,CC(C)Cn1cnc2c(N)nc3ccccc3c21,IC50,1506.0,nM,=,5.82
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1282,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Ki,1481.0,nM,=,5.83
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL902,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,IC50,42.0,nM,=,7.38
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL902,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,Ki,41.0,nM,=,7.39
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,IC50,1226.0,nM,=,5.91
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Ki,1205.0,nM,=,5.92
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,IC50,1166.0,nM,=,5.93
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Ki,1147.0,nM,=,5.94
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1201353,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,IC50,8368.0,nM,=,5.08
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1201353,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,Ki,8228.0,nM,=,5.08
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,IC50,370.0,nM,=,6.43
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,Ki,364.0,nM,=,6.44
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,IC50,1867.0,nM,=,5.73
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,Ki,1836.0,nM,=,5.74
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1123,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,IC50,1625.0,nM,=,5.79
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1123,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,Ki,1598.0,nM,=,5.80
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,IC50,5165.0,nM,=,5.29
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Ki,5079.0,nM,=,5.29
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL30,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,IC50,5523.0,nM,=,5.26
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL30,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,Ki,5431.0,nM,=,5.26
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1172,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,IC50,1099.0,nM,=,5.96
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1172,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,Ki,1080.0,nM,=,5.97
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,IC50,3610.0,nM,=,5.44
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,Ki,3550.0,nM,=,5.45
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,IC50,2626.0,nM,=,5.58
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,Ki,2582.0,nM,=,5.59
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL516,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,IC50,198.0,nM,=,6.70
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL516,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,Ki,195.0,nM,=,6.71
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,2049.0,nM,=,5.69
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,Ki,2015.0,nM,=,5.70
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL900,Cc1ccccc1C(OCCN(C)C)c1ccccc1,IC50,6961.0,nM,=,5.16
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL900,Cc1ccccc1C(OCCN(C)C)c1ccccc1,Ki,6845.0,nM,=,5.17
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL564,CN(C)CCCN1c2ccccc2Sc2ccccc21,IC50,2858.0,nM,=,5.54
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL564,CN(C)CCCN1c2ccccc2Sc2ccccc21,Ki,2810.0,nM,=,5.55
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL643,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,IC50,1165.0,nM,=,5.93
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL643,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,Ki,1146.0,nM,=,5.94
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL445,CNCCC=C1c2ccccc2CCc2ccccc21,IC50,2334.0,nM,=,5.63
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL445,CNCCC=C1c2ccccc2CCc2ccccc21,Ki,2295.0,nM,=,5.64
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL7568,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,IC50,3535.0,nM,=,5.45
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL7568,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,Ki,3476.0,nM,=,5.46
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL534,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,IC50,4129.0,nM,=,5.38
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL534,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,Ki,4060.0,nM,=,5.39
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL21731,CNCCCC12CCC(c3ccccc31)c1ccccc12,IC50,400.0,nM,=,6.40
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL21731,CNCCCC12CCC(c3ccccc31)c1ccccc12,Ki,393.0,nM,=,6.41
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL6437,CN1CCN2c3ccccc3Cc3ccccc3C2C1,IC50,1008.0,nM,=,6.00
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL6437,CN1CCN2c3ccccc3Cc3ccccc3C2C1,Ki,992.0,nM,=,6.00
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,IC50,975.0,nM,=,6.01
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,Ki,959.0,nM,=,6.02
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,IC50,6750.0,nM,=,5.17
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,Ki,6637.0,nM,=,5.18
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL157138,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,IC50,1040.0,nM,=,5.98
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL157138,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,Ki,1022.0,nM,=,5.99
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,IC50,21872.0,nM,=,4.66
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Ki,21507.0,nM,=,4.67
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL841,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,IC50,3081.0,nM,=,5.51
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL841,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,Ki,3030.0,nM,=,5.52
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL717,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,IC50,27920.0,nM,=,4.55
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL717,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Ki,27453.0,nM,=,4.56
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,IC50,2590.0,nM,=,5.59
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,Ki,2547.0,nM,=,5.59
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1630578,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,IC50,14120.0,nM,=,4.85
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL1630578,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,Ki,13884.0,nM,=,4.86
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,IC50,950.0,nM,=,6.02
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,Ki,934.0,nM,=,6.03
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,9396.0,nM,=,5.03
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,Ki,9240.0,nM,=,5.03
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL85,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,IC50,1483.0,nM,=,5.83
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL85,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,Ki,1458.0,nM,=,5.84
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL404849,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,IC50,108.1,nM,=,6.97
HRH2,P25021,CHEMBL1941,CHEMBL1909157,CHEMBL404849,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,Ki,88.5,nM,=,7.05
HRH2,P25021,CHEMBL1941,CHEMBL1918044,CHEMBL1915534,CC(C)(C)CCNc1cc(N[C@H]2CCNC2)ncn1,Ki,8820.0,nM,=,5.05
HRH2,P25021,CHEMBL1941,CHEMBL1918044,CHEMBL1915535,CN1CCN(c2cc(NCCC(C)(C)C)ncn2)CC1,Ki,3560.0,nM,=,5.45
HRH2,P25021,CHEMBL1941,CHEMBL1917953,CHEMBL1917464,C[C@@H]1CCCN1CCc1ccc(-c2ccc(=O)n(C)n2)cc1,Inhibition,30.0,%,<,
HRH2,P25021,CHEMBL1941,CHEMBL1917953,CHEMBL1917468,C[C@@H]1CCCN1CCc1ccc(-c2ccc(=O)n(-c3ccc(F)cc3)n2)cc1,Inhibition,30.0,%,<,
HRH2,P25021,CHEMBL1941,CHEMBL1925994,CHEMBL1923729,C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)n(C)c2)cc1,Ki,10000.0,nM,>,
