target_gene,target_uniprot,target_chembl_id,chembl_assay_id,chembl_compound_id,smiles,standard_type,standard_value,standard_units,standard_relation,pchembl_value
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL5665416,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,EC50,3162.28,nM,=,5.50
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL2370408,CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)CC,EC50,31622.78,nM,>,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL2028850,N=C(N)NCCC[C@@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N1[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C[C@@H]2CCCC[C@@H]21,EC50,31622.78,nM,>,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL1200490,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,EC50,812.83,nM,=,6.09
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL428135,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)[C@@H](C)CC)C(C)C)[C@@H](C)O,EC50,31622.78,nM,>,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL1680,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,EC50,31622.78,nM,>,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL1201199,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,EC50,31622.78,nM,>,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL1360,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,EC50,31622.78,nM,>,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL1201244,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,EC50,31622.78,nM,>,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL8,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,EC50,31622.78,nM,>,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL32,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,EC50,31622.78,nM,>,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,EC50,31622.78,nM,>,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,EC50,31622.78,nM,>,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL5665421,NCCCC[C@H](N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,EC50,31622.78,nM,>,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL1644379,C[C@@H]1C[C@H]2Cc3ncc(-c4ccc5c(n4)C[C@@H]4C[C@@H](C)C[C@]56NCCC[C@H]46)cc3[C@]3(C1)NCCC[C@H]23,EC50,691.83,nM,=,6.16
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL70,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,EC50,6400.0,nM,=,5.19
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL5665388,Cc1cc2nc(-c3ccccc3)cc(N3CCC(N(C)C)C3)n2n1,EC50,3000.0,nM,=,5.52
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL4520293,CN(C)[C@@H]1CCN(c2cc(-c3ccccc3)nc3ccnn23)C1,EC50,740.0,nM,=,6.13
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL4534980,CN(C)[C@H]1CCN(c2cc(-c3ccccc3)nc3ccnn23)C1,EC50,100000.0,nM,>,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL1254766,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,EC50,4300.0,nM,=,5.37
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL592,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,EC50,24000.0,nM,=,4.62
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665202,CHEMBL5665418,CN1CC[C@]23c4c5ccc(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@@]2(O)[C@@H](O)C=C[C@H]3[C@H]1C5,EC50,28000.0,nM,=,4.55
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665258,CHEMBL5665379,CN1CCC2(c3cccc(O)c3)Cc3nc4ccccc4cc3CC2C1,Activity,70.0,%,=,
MRGPRX2,Q96LB1,CHEMBL5849,CHEMBL5665259,CHEMBL5665379,CN1CCC2(c3cccc(O)c3)Cc3nc4ccccc4cc3CC2C1,Activity,70.0,%,=,
